wyy20152,0,0,"[['12-6', '', '', '12-9', '', '', '12-12', '', '', '12-15', '', '', '12-18', '', '', '12-21', '', '', '12-24', '', '', '12-27', '', '', '12-30', '', '', '1-2', '', '', '1-5', '', '', '1-8', '', '', '1-11', '', '', '1-14', '', '', '1-17', '', '', '1-20', '', '', '1-23', '', '', '1-26', '', '', '1-29', '', '', '2-1', '', '', '2-4', '', '', '2-7', '', '', '2-10', '', '', '2-13', '', '', '2-16', '', '', '2-19', '', '', '2-22', '', '', '2-25', '', '', '2-28', '', '', '3-3', '', '', '3-6'], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[], []]","[[], []]",1
木脑ke,0,0,"[['12-6', '', '', '12-9', '', '', '12-12', '', '', '12-15', '', '', '12-18', '', '', '12-21', '', '', '12-24', '', '', '12-27', '', '', '12-30', '', '', '1-2', '', '', '1-5', '', '', '1-8', '', '', '1-11', '', '', '1-14', '', '', '1-17', '', '', '1-20', '', '', '1-23', '', '', '1-26', '', '', '1-29', '', '', '2-1', '', '', '2-4', '', '', '2-7', '', '', '2-10', '', '', '2-13', '', '', '2-16', '', '', '2-19', '', '', '2-22', '', '', '2-25', '', '', '2-28', '', '', '3-3', '', '', '3-6'], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[], []]","[[], []]",1
amielliu,0,0,"[['12-6', '', '', '12-9', '', '', '12-12', '', '', '12-15', '', '', '12-18', '', '', '12-21', '', '', '12-24', '', '', '12-27', '', '', '12-30', '', '', '1-2', '', '', '1-5', '', '', '1-8', '', '', '1-11', '', '', '1-14', '', '', '1-17', '', '', '1-20', '', '', '1-23', '', '', '1-26', '', '', '1-29', '', '', '2-1', '', '', '2-4', '', '', '2-7', '', '', '2-10', '', '', '2-13', '', '', '2-16', '', '', '2-19', '', '', '2-22', '', '', '2-25', '', '', '2-28', '', '', '3-3', '', '', '3-6'], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[], []]","[[], []]",1
唾弃的烦恼,0,0,"[['12-6', '', '', '12-9', '', '', '12-12', '', '', '12-15', '', '', '12-18', '', '', '12-21', '', '', '12-24', '', '', '12-27', '', '', '12-30', '', '', '1-2', '', '', '1-5', '', '', '1-8', '', '', '1-11', '', '', '1-14', '', '', '1-17', '', '', '1-20', '', '', '1-23', '', '', '1-26', '', '', '1-29', '', '', '2-1', '', '', '2-4', '', '', '2-7', '', '', '2-10', '', '', '2-13', '', '', '2-16', '', '', '2-19', '', '', '2-22', '', '', '2-25', '', '', '2-28', '', '', '3-3', '', '', '3-6'], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[], []]","[[], []]",1
李迪川,0,0,"[['12-6', '', '', '12-9', '', '', '12-12', '', '', '12-15', '', '', '12-18', '', '', '12-21', '', '', '12-24', '', '', '12-27', '', '', '12-30', '', '', '1-2', '', '', '1-5', '', '', '1-8', '', '', '1-11', '', '', '1-14', '', '', '1-17', '', '', '1-20', '', '', '1-23', '', '', '1-26', '', '', '1-29', '', '', '2-1', '', '', '2-4', '', '', '2-7', '', '', '2-10', '', '', '2-13', '', '', '2-16', '', '', '2-19', '', '', '2-22', '', '', '2-25', '', '', '2-28', '', '', '3-3', '', '', '3-6'], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[], []]","[[], []]",1
么子enjoy,0,0,"[['12-6', '', '', '12-9', '', '', '12-12', '', '', '12-15', '', '', '12-18', '', '', '12-21', '', '', '12-24', '', '', '12-27', '', '', '12-30', '', '', '1-2', '', '', '1-5', '', '', '1-8', '', '', '1-11', '', '', '1-14', '', '', '1-17', '', '', '1-20', '', '', '1-23', '', '', '1-26', '', '', '1-29', '', '', '2-1', '', '', '2-4', '', '', '2-7', '', '', '2-10', '', '', '2-13', '', '', '2-16', '', '', '2-19', '', '', '2-22', '', '', '2-25', '', '', '2-28', '', '', '3-3', '', '', '3-6'], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[], []]","[[], []]",1
guijnv,0,0,"[['12-6', '', '', '12-9', '', '', '12-12', '', '', '12-15', '', '', '12-18', '', '', '12-21', '', '', '12-24', '', '', '12-27', '', '', '12-30', '', '', '1-2', '', '', '1-5', '', '', '1-8', '', '', '1-11', '', '', '1-14', '', '', '1-17', '', '', '1-20', '', '', '1-23', '', '', '1-26', '', '', '1-29', '', '', '2-1', '', '', '2-4', '', '', '2-7', '', '', '2-10', '', '', '2-13', '', '', '2-16', '', '', '2-19', '', '', '2-22', '', '', '2-25', '', '', '2-28', '', '', '3-3', '', '', '3-6'], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[], []]","[[], []]",1
给我希望home,0,0,"[['12-6', '', '', '12-9', '', '', '12-12', '', '', '12-15', '', '', '12-18', '', '', '12-21', '', '', '12-24', '', '', '12-27', '', '', '12-30', '', '', '1-2', '', '', '1-5', '', '', '1-8', '', '', '1-11', '', '', '1-14', '', '', '1-17', '', '', '1-20', '', '', '1-23', '', '', '1-26', '', '', '1-29', '', '', '2-1', '', '', '2-4', '', '', '2-7', '', '', '2-10', '', '', '2-13', '', '', '2-16', '', '', '2-19', '', '', '2-22', '', '', '2-25', '', '', '2-28', '', '', '3-3', '', '', '3-6'], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[], []]","[[], []]",1
木林森思密达,0,0,"[['12-6', '', '', '12-9', '', '', '12-12', '', '', '12-15', '', '', '12-18', '', '', '12-21', '', '', '12-24', '', '', '12-27', '', '', '12-30', '', '', '1-2', '', '', '1-5', '', '', '1-8', '', '', '1-11', '', '', '1-14', '', '', '1-17', '', '', '1-20', '', '', '1-23', '', '', '1-26', '', '', '1-29', '', '', '2-1', '', '', '2-4', '', '', '2-7', '', '', '2-10', '', '', '2-13', '', '', '2-16', '', '', '2-19', '', '', '2-22', '', '', '2-25', '', '', '2-28', '', '', '3-3', '', '', '3-6'], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[], []]","[[], []]",1
半生毁over,0,0,"[['12-6', '', '', '12-9', '', '', '12-12', '', '', '12-15', '', '', '12-18', '', '', '12-21', '', '', '12-24', '', '', '12-27', '', '', '12-30', '', '', '1-2', '', '', '1-5', '', '', '1-8', '', '', '1-11', '', '', '1-14', '', '', '1-17', '', '', '1-20', '', '', '1-23', '', '', '1-26', '', '', '1-29', '', '', '2-1', '', '', '2-4', '', '', '2-7', '', '', '2-10', '', '', '2-13', '', '', '2-16', '', '', '2-19', '', '', '2-22', '', '', '2-25', '', '', '2-28', '', '', '3-3', '', '', '3-6'], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[], []]","[[], []]",1
建立颗粒,0,0,"[['12-6', '', '', '12-9', '', '', '12-12', '', '', '12-15', '', '', '12-18', '', '', '12-21', '', '', '12-24', '', '', '12-27', '', '', '12-30', '', '', '1-2', '', '', '1-5', '', '', '1-8', '', '', '1-11', '', '', '1-14', '', '', '1-17', '', '', '1-20', '', '', '1-23', '', '', '1-26', '', '', '1-29', '', '', '2-1', '', '', '2-4', '', '', '2-7', '', '', '2-10', '', '', '2-13', '', '', '2-16', '', '', '2-19', '', '', '2-22', '', '', '2-25', '', '', '2-28', '', '', '3-3', '', '', '3-6'], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[], []]","[[], []]",1
天使爱美丽1107,0,0,"[['12-6', '', '', '12-9', '', '', '12-12', '', '', '12-15', '', '', '12-18', '', '', '12-21', '', '', '12-24', '', '', '12-27', '', '', '12-30', '', '', '1-2', '', '', '1-5', '', '', '1-8', '', '', '1-11', '', '', '1-14', '', '', '1-17', '', '', '1-20', '', '', '1-23', '', '', '1-26', '', '', '1-29', '', '', '2-1', '', '', '2-4', '', '', '2-7', '', '', '2-10', '', '', '2-13', '', '', '2-16', '', '', '2-19', '', '', '2-22', '', '', '2-25', '', '', '2-28', '', '', '3-3', '', '', '3-6'], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[], []]","[[], []]",1
_君度利口酒,0,0,"[['12-6', '', '', '12-9', '', '', '12-12', '', '', '12-15', '', '', '12-18', '', '', '12-21', '', '', '12-24', '', '', '12-27', '', '', '12-30', '', '', '1-2', '', '', '1-5', '', '', '1-8', '', '', '1-11', '', '', '1-14', '', '', '1-17', '', '', '1-20', '', '', '1-23', '', '', '1-26', '', '', '1-29', '', '', '2-1', '', '', '2-4', '', '', '2-7', '', '', '2-10', '', '', '2-13', '', '', '2-16', '', '', '2-19', '', '', '2-22', '', '', '2-25', '', '', '2-28', '', '', '3-3', '', '', '3-6'], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[], []]","[[], []]",1
给我一袋薯片么,0,0,"[['12-6', '', '', '12-9', '', '', '12-12', '', '', '12-15', '', '', '12-18', '', '', '12-21', '', '', '12-24', '', '', '12-27', '', '', '12-30', '', '', '1-2', '', '', '1-5', '', '', '1-8', '', '', '1-11', '', '', '1-14', '', '', '1-17', '', '', '1-20', '', '', '1-23', '', '', '1-26', '', '', '1-29', '', '', '2-1', '', '', '2-4', '', '', '2-7', '', '', '2-10', '', '', '2-13', '', '', '2-16', '', '', '2-19', '', '', '2-22', '', '', '2-25', '', '', '2-28', '', '', '3-3', '', '', '3-6'], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[], []]","[[], []]",1
未来进行式,0,0,"[['12-6', '', '', '12-9', '', '', '12-12', '', '', '12-15', '', '', '12-18', '', '', '12-21', '', '', '12-24', '', '', '12-27', '', '', '12-30', '', '', '1-2', '', '', '1-5', '', '', '1-8', '', '', '1-11', '', '', '1-14', '', '', '1-17', '', '', '1-20', '', '', '1-23', '', '', '1-26', '', '', '1-29', '', '', '2-1', '', '', '2-4', '', '', '2-7', '', '', '2-10', '', '', '2-13', '', '', '2-16', '', '', '2-19', '', '', '2-22', '', '', '2-25', '', '', '2-28', '', '', '3-3', '', '', '3-6'], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[], []]","[[], []]",1
Hacker不说话,0,0,"[['12-6', '', '', '12-9', '', '', '12-12', '', '', '12-15', '', '', '12-18', '', '', '12-21', '', '', '12-24', '', '', '12-27', '', '', '12-30', '', '', '1-2', '', '', '1-5', '', '', '1-8', '', '', '1-11', '', '', '1-14', '', '', '1-17', '', '', '1-20', '', '', '1-23', '', '', '1-26', '', '', '1-29', '', '', '2-1', '', '', '2-4', '', '', '2-7', '', '', '2-10', '', '', '2-13', '', '', '2-16', '', '', '2-19', '', '', '2-22', '', '', '2-25', '', '', '2-28', '', '', '3-3', '', '', '3-6'], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[], []]","[[], []]",1
绿水人家绕8,0,0,"[['12-6', '', '', '12-9', '', '', '12-12', '', '', '12-15', '', '', '12-18', '', '', '12-21', '', '', '12-24', '', '', '12-27', '', '', '12-30', '', '', '1-2', '', '', '1-5', '', '', '1-8', '', '', '1-11', '', '', '1-14', '', '', '1-17', '', '', '1-20', '', '', '1-23', '', '', '1-26', '', '', '1-29', '', '', '2-1', '', '', '2-4', '', '', '2-7', '', '', '2-10', '', '', '2-13', '', '', '2-16', '', '', '2-19', '', '', '2-22', '', '', '2-25', '', '', '2-28', '', '', '3-3', '', '', '3-6'], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[], []]","[[], []]",1
遑譚詠麟,0,0,"[['12-6', '', '', '12-9', '', '', '12-12', '', '', '12-15', '', '', '12-18', '', '', '12-21', '', '', '12-24', '', '', '12-27', '', '', '12-30', '', '', '1-2', '', '', '1-5', '', '', '1-8', '', '', '1-11', '', '', '1-14', '', '', '1-17', '', '', '1-20', '', '', '1-23', '', '', '1-26', '', '', '1-29', '', '', '2-1', '', '', '2-4', '', '', '2-7', '', '', '2-10', '', '', '2-13', '', '', '2-16', '', '', '2-19', '', '', '2-22', '', '', '2-25', '', '', '2-28', '', '', '3-3', '', '', '3-6'], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[], []]","[[], []]",1
颜色颜色513,0,0,"[['12-6', '', '', '12-9', '', '', '12-12', '', '', '12-15', '', '', '12-18', '', '', '12-21', '', '', '12-24', '', '', '12-27', '', '', '12-30', '', '', '1-2', '', '', '1-5', '', '', '1-8', '', '', '1-11', '', '', '1-14', '', '', '1-17', '', '', '1-20', '', '', '1-23', '', '', '1-26', '', '', '1-29', '', '', '2-1', '', '', '2-4', '', '', '2-7', '', '', '2-10', '', '', '2-13', '', '', '2-16', '', '', '2-19', '', '', '2-22', '', '', '2-25', '', '', '2-28', '', '', '3-3', '', '', '3-6'], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[], []]","[[], []]",1
EP丶汰汰,0,0,"[['12-6', '', '', '12-9', '', '', '12-12', '', '', '12-15', '', '', '12-18', '', '', '12-21', '', '', '12-24', '', '', '12-27', '', '', '12-30', '', '', '1-2', '', '', '1-5', '', '', '1-8', '', '', '1-11', '', '', '1-14', '', '', '1-17', '', '', '1-20', '', '', '1-23', '', '', '1-26', '', '', '1-29', '', '', '2-1', '', '', '2-4', '', '', '2-7', '', '', '2-10', '', '', '2-13', '', '', '2-16', '', '', '2-19', '', '', '2-22', '', '', '2-25', '', '', '2-28', '', '', '3-3', '', '', '3-6'], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[], []]","[[], []]",1
耳金雨,0,0,"[['12-6', '', '', '12-9', '', '', '12-12', '', '', '12-15', '', '', '12-18', '', '', '12-21', '', '', '12-24', '', '', '12-27', '', '', '12-30', '', '', '1-2', '', '', '1-5', '', '', '1-8', '', '', '1-11', '', '', '1-14', '', '', '1-17', '', '', '1-20', '', '', '1-23', '', '', '1-26', '', '', '1-29', '', '', '2-1', '', '', '2-4', '', '', '2-7', '', '', '2-10', '', '', '2-13', '', '', '2-16', '', '', '2-19', '', '', '2-22', '', '', '2-25', '', '', '2-28', '', '', '3-3', '', '', '3-6'], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[], []]","[[], []]",1
